TS|(Overall),TS|(Rpi),CH4|MQ4|Description for MQ4,CO|MQ7|Description for MQ7,Gen|MQ5|Description for MQ5,Alcohol|MQ3|Description for MQ3,NH3|MQ135|Description for MQ135,Comb|MQ2|Description for MQ2,SCDtime|SCD41|descriptionSCD41,CO2|SCD41|descriptionSCD41,C|SCD41|descriptionSCD41,ticksC|SCD41|description SCD41,RH|SCD41|description SCD41,ticksRH|SCD41|description SCD41,Session
2023-12-06 22:24:56.059,2023-12-06 22:19:12.158,229.00,46.00,147.00,177.00,203.00,211.00,2023-12-06 22:19:11.942,1634,27.161865234375,27024,35.15625,23040,2023-12-06 22:06:17
2023-12-06 22:25:08.440,2023-12-06 22:19:24.440,273.00,46.00,144.00,199.00,202.00,219.00,2023-12-06 22:19:16.952,1634,27.132492065429688,27013,35.16693115234375,23047,2023-12-06 22:06:17
2023-12-06 22:25:08.633,2023-12-06 22:19:24.631,237.00,46.00,145.00,190.00,203.00,219.00,2023-12-06 22:19:21.962,1633,27.119140625,27008,35.20050048828125,23069,2023-12-06 22:06:17
2023-12-06 22:25:08.827,2023-12-06 22:19:24.824,219.00,48.00,146.00,171.00,202.00,206.00,2023-12-06 22:19:21.962,1633,27.119140625,27008,35.20050048828125,23069,2023-12-06 22:06:17
2023-12-06 22:25:09.021,2023-12-06 22:19:25.019,252.00,46.00,146.00,186.00,202.00,211.00,2023-12-06 22:19:21.962,1633,27.119140625,27008,35.20050048828125,23069,2023-12-06 22:06:17
2023-12-06 22:25:09.408,2023-12-06 22:19:25.577,214.00,49.00,144.00,168.00,202.00,205.00,2023-12-06 22:19:21.962,1633,27.119140625,27008,35.20050048828125,23069,2023-12-06 22:06:17
2023-12-06 22:25:09.601,2023-12-06 22:19:25.740,232.00,48.00,145.00,178.00,203.00,211.00,2023-12-06 22:19:21.962,1633,27.119140625,27008,35.20050048828125,23069,2023-12-06 22:06:17
2023-12-06 22:25:09.795,2023-12-06 22:19:25.908,276.00,46.00,146.00,209.00,203.00,228.00,2023-12-06 22:19:21.962,1633,27.119140625,27008,35.20050048828125,23069,2023-12-06 22:06:17
2023-12-06 22:25:09.988,2023-12-06 22:19:26.102,210.00,48.00,144.00,165.00,202.00,203.00,2023-12-06 22:19:21.962,1633,27.119140625,27008,35.20050048828125,23069,2023-12-06 22:06:17
2023-12-06 22:25:10.181,2023-12-06 22:19:26.298,230.00,46.00,145.00,178.00,203.00,211.00,2023-12-06 22:19:21.962,1633,27.119140625,27008,35.20050048828125,23069,2023-12-06 22:06:17
2023-12-06 22:25:10.374,2023-12-06 22:19:26.490,283.00,45.00,143.00,212.00,202.00,230.00,2023-12-06 22:19:21.962,1633,27.119140625,27008,35.20050048828125,23069,2023-12-06 22:06:17
2023-12-06 22:25:10.568,2023-12-06 22:19:26.708,203.00,46.00,144.00,162.00,201.00,201.00,2023-12-06 22:19:21.962,1633,27.119140625,27008,35.20050048828125,23069,2023-12-06 22:06:17
2023-12-06 22:25:10.761,2023-12-06 22:19:26.884,229.00,47.00,146.00,177.00,204.00,211.00,2023-12-06 22:19:21.962,1633,27.119140625,27008,35.20050048828125,23069,2023-12-06 22:06:17
2023-12-06 22:25:10.955,2023-12-06 22:19:27.079,288.00,48.00,144.00,214.00,201.00,230.00,2023-12-06 22:19:26.971,1634,27.12982177734375,27012,35.1104736328125,23010,2023-12-06 22:06:17
2023-12-06 22:25:11.148,2023-12-06 22:19:27.265,198.00,48.00,145.00,164.00,202.00,206.00,2023-12-06 22:19:26.971,1634,27.12982177734375,27012,35.1104736328125,23010,2023-12-06 22:06:17
2023-12-06 22:25:11.342,2023-12-06 22:19:27.457,229.00,47.00,145.00,177.00,201.00,211.00,2023-12-06 22:19:26.971,1634,27.12982177734375,27012,35.1104736328125,23010,2023-12-06 22:06:17
2023-12-06 22:25:11.535,2023-12-06 22:19:27.652,284.00,48.00,145.00,206.00,203.00,224.00,2023-12-06 22:19:26.971,1634,27.12982177734375,27012,35.1104736328125,23010,2023-12-06 22:06:17
2023-12-06 22:25:11.729,2023-12-06 22:19:27.901,218.00,48.00,145.00,179.00,201.00,213.00,2023-12-06 22:19:26.971,1634,27.12982177734375,27012,35.1104736328125,23010,2023-12-06 22:06:17
2023-12-06 22:25:11.923,2023-12-06 22:19:28.060,224.00,46.00,146.00,173.00,203.00,208.00,2023-12-06 22:19:26.971,1634,27.12982177734375,27012,35.1104736328125,23010,2023-12-06 22:06:17
2023-12-06 22:25:12.116,2023-12-06 22:19:28.238,271.00,45.00,145.00,198.00,203.00,218.00,2023-12-06 22:19:26.971,1634,27.12982177734375,27012,35.1104736328125,23010,2023-12-06 22:06:17
