TS|(Arduino),TS|(Rpi),CH4|MQ4|Description for MQ4,CO|MQ7|Description for MQ7,Gen|MQ5|Description for MQ5,Alcohol|MQ3|Description for MQ3,NH3|MQ135|Description for MQ135,Comb|MQ2|Description for MQ2,SCD time|SCD41|description SCD41,ppm CO2|SCD41|description SCD41,C|SCD41|description SCD41,ticksC|SCD41|description SCD41,RH|SCD41|description SCD41,ticksRH|SCD41|description SCD41,Session
2023-07-31 08:49:40.378,2023-07-31 08:49:40.478,129.78,108.03,101.08,412.01,176.45,340.52,2023-07-31 08:49:39.588,164.66,30.7,1690786179.5887082,135.97,1690786179.5887082,2023-07-31 08:46:21
2023-07-31 08:49:40.478,2023-07-31 08:49:40.579,185.32,194.54,103.64,419.0,141.75,388.46,2023-07-31 08:49:39.588,164.66,30.7,1690786179.5887082,135.97,1690786179.5887082,2023-07-31 08:46:21
2023-07-31 08:49:40.579,2023-07-31 08:49:40.679,105.03,197.55,137.28,493.91,146.59,386.16,2023-07-31 08:49:39.588,164.66,30.7,1690786179.5887082,135.97,1690786179.5887082,2023-07-31 08:46:21
2023-07-31 08:49:40.679,2023-07-31 08:49:40.779,140.62,147.07,152.79,419.19,181.2,312.04,2023-07-31 08:49:39.588,164.66,30.7,1690786179.5887082,135.97,1690786179.5887082,2023-07-31 08:46:21
2023-07-31 08:49:40.779,2023-07-31 08:49:40.879,143.18,101.84,104.26,401.03,132.35,383.67,2023-07-31 08:49:39.588,164.66,30.7,1690786179.5887082,135.97,1690786179.5887082,2023-07-31 08:46:21
2023-07-31 08:49:40.879,2023-07-31 08:49:40.980,177.97,197.41,134.67,418.18,177.08,337.06,2023-07-31 08:49:39.588,164.66,30.7,1690786179.5887082,135.97,1690786179.5887082,2023-07-31 08:46:21
2023-07-31 08:49:40.979,2023-07-31 08:49:41.080,169.25,147.52,165.06,472.64,190.49,324.91,2023-07-31 08:49:39.588,164.66,30.7,1690786179.5887082,135.97,1690786179.5887082,2023-07-31 08:46:21
2023-07-31 08:49:41.080,2023-07-31 08:49:41.180,169.06,132.72,122.48,404.65,161.42,334.43,2023-07-31 08:49:39.588,164.66,30.7,1690786179.5887082,135.97,1690786179.5887082,2023-07-31 08:46:21
2023-07-31 08:49:41.180,2023-07-31 08:49:41.281,162.67,105.87,180.6,440.33,143.04,315.01,2023-07-31 08:49:39.588,164.66,30.7,1690786179.5887082,135.97,1690786179.5887082,2023-07-31 08:46:21
2023-07-31 08:49:41.280,2023-07-31 08:49:41.381,129.4,113.03,172.93,481.8,100.15,366.37,2023-07-31 08:49:39.588,164.66,30.7,1690786179.5887082,135.97,1690786179.5887082,2023-07-31 08:46:21
2023-07-31 08:49:41.381,2023-07-31 08:49:41.481,105.57,136.22,105.8,444.6,124.97,337.86,2023-07-31 08:49:39.588,164.66,30.7,1690786179.5887082,135.97,1690786179.5887082,2023-07-31 08:46:21
2023-07-31 08:49:41.481,2023-07-31 08:49:41.582,148.7,167.76,167.1,482.46,105.49,350.21,2023-07-31 08:49:39.588,164.66,30.7,1690786179.5887082,135.97,1690786179.5887082,2023-07-31 08:46:21
2023-07-31 08:49:41.581,2023-07-31 08:49:41.682,199.55,157.52,117.45,444.29,151.93,307.13,2023-07-31 08:49:39.588,164.66,30.7,1690786179.5887082,135.97,1690786179.5887082,2023-07-31 08:46:21
2023-07-31 08:49:41.682,2023-07-31 08:49:41.782,147.65,117.58,174.57,468.98,134.92,335.82,2023-07-31 08:49:39.588,164.66,30.7,1690786179.5887082,135.97,1690786179.5887082,2023-07-31 08:46:21
2023-07-31 08:49:41.782,2023-07-31 08:49:41.882,196.35,175.74,108.75,473.56,103.23,318.98,2023-07-31 08:49:39.588,164.66,30.7,1690786179.5887082,135.97,1690786179.5887082,2023-07-31 08:46:21
2023-07-31 08:49:41.882,2023-07-31 08:49:41.983,126.14,193.26,112.84,476.98,192.6,377.82,2023-07-31 08:49:39.588,164.66,30.7,1690786179.5887082,135.97,1690786179.5887082,2023-07-31 08:46:21
2023-07-31 08:49:41.982,2023-07-31 08:49:42.083,150.46,170.04,176.04,409.97,142.47,327.43,2023-07-31 08:49:39.588,164.66,30.7,1690786179.5887082,135.97,1690786179.5887082,2023-07-31 08:46:21
2023-07-31 08:49:42.082,2023-07-31 08:49:42.183,187.94,172.31,100.73,482.28,191.86,390.54,2023-07-31 08:49:39.588,164.66,30.7,1690786179.5887082,135.97,1690786179.5887082,2023-07-31 08:46:21
2023-07-31 08:49:42.183,2023-07-31 08:49:42.284,177.08,141.35,140.77,424.49,179.65,333.2,2023-07-31 08:49:39.588,164.66,30.7,1690786179.5887082,135.97,1690786179.5887082,2023-07-31 08:46:21
2023-07-31 08:49:42.283,2023-07-31 08:49:42.384,164.65,159.63,150.08,448.96,169.44,318.65,2023-07-31 08:49:39.588,164.66,30.7,1690786179.5887082,135.97,1690786179.5887082,2023-07-31 08:46:21
2023-07-31 08:49:42.384,2023-07-31 08:49:42.484,158.17,141.02,105.12,445.28,149.17,316.67,2023-07-31 08:49:39.588,164.66,30.7,1690786179.5887082,135.97,1690786179.5887082,2023-07-31 08:46:21
2023-07-31 08:49:42.484,2023-07-31 08:49:42.585,142.3,139.34,153.96,400.69,186.29,313.95,2023-07-31 08:49:39.588,164.66,30.7,1690786179.5887082,135.97,1690786179.5887082,2023-07-31 08:46:21
2023-07-31 08:49:42.584,2023-07-31 08:49:42.685,188.07,188.96,140.91,482.89,141.29,396.33,2023-07-31 08:49:39.588,164.66,30.7,1690786179.5887082,135.97,1690786179.5887082,2023-07-31 08:46:21
2023-07-31 08:49:42.685,2023-07-31 08:49:42.785,185.82,130.66,118.48,461.48,126.24,367.58,2023-07-31 08:49:39.588,164.66,30.7,1690786179.5887082,135.97,1690786179.5887082,2023-07-31 08:46:21
2023-07-31 08:49:42.785,2023-07-31 08:49:42.886,106.34,184.28,192.13,437.39,173.57,351.55,2023-07-31 08:49:39.588,164.66,30.7,1690786179.5887082,135.97,1690786179.5887082,2023-07-31 08:46:21
2023-07-31 08:49:42.886,2023-07-31 08:49:42.986,183.06,119.89,197.15,402.34,193.32,371.54,2023-07-31 08:49:39.588,164.66,30.7,1690786179.5887082,135.97,1690786179.5887082,2023-07-31 08:46:21
2023-07-31 08:49:42.986,2023-07-31 08:49:43.086,113.46,175.88,105.59,405.09,171.04,359.09,2023-07-31 08:49:39.588,164.66,30.7,1690786179.5887082,135.97,1690786179.5887082,2023-07-31 08:46:21
2023-07-31 08:49:43.086,2023-07-31 08:49:43.187,139.69,190.05,162.95,493.75,120.3,317.46,2023-07-31 08:49:39.588,164.66,30.7,1690786179.5887082,135.97,1690786179.5887082,2023-07-31 08:46:21
2023-07-31 08:49:43.186,2023-07-31 08:49:43.287,155.49,185.2,135.07,410.8,159.92,362.61,2023-07-31 08:49:39.588,164.66,30.7,1690786179.5887082,135.97,1690786179.5887082,2023-07-31 08:46:21
2023-07-31 08:49:43.287,2023-07-31 08:49:43.387,141.28,173.35,182.3,473.92,147.33,344.52,2023-07-31 08:49:39.588,164.66,30.7,1690786179.5887082,135.97,1690786179.5887082,2023-07-31 08:46:21
2023-07-31 08:49:43.387,2023-07-31 08:49:43.487,161.86,168.93,123.4,401.83,178.3,358.51,2023-07-31 08:49:39.588,164.66,30.7,1690786179.5887082,135.97,1690786179.5887082,2023-07-31 08:46:21
2023-07-31 08:49:43.487,2023-07-31 08:49:43.588,181.41,109.6,131.16,450.42,119.36,303.71,2023-07-31 08:49:39.588,164.66,30.7,1690786179.5887082,135.97,1690786179.5887082,2023-07-31 08:46:21
2023-07-31 08:49:43.587,2023-07-31 08:49:43.688,136.38,181.11,119.46,416.44,179.94,347.9,2023-07-31 08:49:39.588,164.66,30.7,1690786179.5887082,135.97,1690786179.5887082,2023-07-31 08:46:21
2023-07-31 08:49:43.688,2023-07-31 08:49:43.788,103.11,158.03,108.19,426.28,165.89,342.45,2023-07-31 08:49:39.588,164.66,30.7,1690786179.5887082,135.97,1690786179.5887082,2023-07-31 08:46:21
2023-07-31 08:49:43.788,2023-07-31 08:49:43.888,165.2,178.33,137.93,419.79,171.48,312.46,2023-07-31 08:49:39.588,164.66,30.7,1690786179.5887082,135.97,1690786179.5887082,2023-07-31 08:46:21
2023-07-31 08:49:43.888,2023-07-31 08:49:43.989,154.74,115.4,195.73,484.07,166.34,304.53,2023-07-31 08:49:39.588,164.66,30.7,1690786179.5887082,135.97,1690786179.5887082,2023-07-31 08:46:21
2023-07-31 08:49:43.988,2023-07-31 08:49:44.089,153.22,131.6,119.93,498.48,131.48,361.19,2023-07-31 08:49:39.588,164.66,30.7,1690786179.5887082,135.97,1690786179.5887082,2023-07-31 08:46:21
2023-07-31 08:49:44.089,2023-07-31 08:49:44.189,188.1,114.9,164.36,466.39,196.5,317.71,2023-07-31 08:49:39.588,164.66,30.7,1690786179.5887082,135.97,1690786179.5887082,2023-07-31 08:46:21
2023-07-31 08:49:44.189,2023-07-31 08:49:44.289,153.5,184.75,130.15,427.31,123.1,356.05,2023-07-31 08:49:39.588,164.66,30.7,1690786179.5887082,135.97,1690786179.5887082,2023-07-31 08:46:21
2023-07-31 08:49:44.289,2023-07-31 08:49:44.390,170.65,170.22,135.96,493.67,153.47,387.35,2023-07-31 08:49:39.588,164.66,30.7,1690786179.5887082,135.97,1690786179.5887082,2023-07-31 08:46:21
2023-07-31 08:49:44.390,2023-07-31 08:49:44.490,113.83,186.82,159.2,490.53,193.9,359.07,2023-07-31 08:49:39.588,164.66,30.7,1690786179.5887082,135.97,1690786179.5887082,2023-07-31 08:46:21
2023-07-31 08:49:44.490,2023-07-31 08:49:44.590,141.76,143.15,157.62,464.94,137.84,312.54,2023-07-31 08:49:44.589,129.83,34.5,1690786184.5894012,133.17,1690786184.5894012,2023-07-31 08:46:21
2023-07-31 08:49:44.590,2023-07-31 08:49:44.691,126.38,146.34,102.4,413.26,179.88,330.75,2023-07-31 08:49:44.589,129.83,34.5,1690786184.5894012,133.17,1690786184.5894012,2023-07-31 08:46:21
2023-07-31 08:49:44.690,2023-07-31 08:49:44.791,138.64,112.81,156.33,441.74,137.09,358.67,2023-07-31 08:49:44.589,129.83,34.5,1690786184.5894012,133.17,1690786184.5894012,2023-07-31 08:46:21
2023-07-31 08:49:44.791,2023-07-31 08:49:44.892,145.21,159.88,131.72,417.97,162.22,343.63,2023-07-31 08:49:44.589,129.83,34.5,1690786184.5894012,133.17,1690786184.5894012,2023-07-31 08:46:21
2023-07-31 08:49:44.891,2023-07-31 08:49:44.992,148.74,141.53,180.98,406.6,187.86,389.83,2023-07-31 08:49:44.589,129.83,34.5,1690786184.5894012,133.17,1690786184.5894012,2023-07-31 08:46:21
2023-07-31 08:49:44.992,2023-07-31 08:49:45.092,131.34,121.14,132.13,446.06,194.99,329.4,2023-07-31 08:49:44.589,129.83,34.5,1690786184.5894012,133.17,1690786184.5894012,2023-07-31 08:46:21
