TS|(Arduino),TS|(Rpi),CH4|MQ4|Description for MQ4,CO|MQ7|Description for MQ7,Gen|MQ5|Description for MQ5,Alcohol|MQ3|Description for MQ3,NH3|MQ135|Description for MQ135,Comb|MQ2|Description for MQ2,SCD time|SCD41|description SCD41,ppm CO2|SCD41|description SCD41,C|SCD41|description SCD41,ticksC|SCD41|description SCD41,RH|SCD41|description SCD41,ticksRH|SCD41|description SCD41,Session
2023-12-05 21:54:02.221,2023-12-05 21:35:19.679,187.00,39.00,139.00,161.00,163.00,173.00,2023-12-05 21:35:17.526,1468,26.515655517578125,26782,34.50927734375,22616,2023-12-05 21:11:56
2023-12-05 21:54:02.415,2023-12-05 21:35:19.872,214.00,39.00,139.00,175.00,163.00,183.00,2023-12-05 21:35:17.526,1468,26.515655517578125,26782,34.50927734375,22616,2023-12-05 21:11:56
2023-12-05 21:54:02.608,2023-12-05 21:35:20.066,284.00,39.00,142.00,225.00,163.00,211.00,2023-12-05 21:35:17.526,1468,26.515655517578125,26782,34.50927734375,22616,2023-12-05 21:11:56
2023-12-05 21:54:02.802,2023-12-05 21:35:20.273,182.00,39.00,144.00,158.00,164.00,171.00,2023-12-05 21:35:17.526,1468,26.515655517578125,26782,34.50927734375,22616,2023-12-05 21:11:56
2023-12-05 21:54:02.995,2023-12-05 21:35:20.460,214.00,39.00,141.00,173.00,166.00,183.00,2023-12-05 21:35:17.526,1468,26.515655517578125,26782,34.50927734375,22616,2023-12-05 21:11:56
2023-12-05 21:54:03.189,2023-12-05 21:35:20.660,290.00,42.00,141.00,227.00,165.00,212.00,2023-12-05 21:35:17.526,1468,26.515655517578125,26782,34.50927734375,22616,2023-12-05 21:11:56
2023-12-05 21:54:03.382,2023-12-05 21:35:20.839,177.00,41.00,144.00,156.00,165.00,170.00,2023-12-05 21:35:17.526,1468,26.515655517578125,26782,34.50927734375,22616,2023-12-05 21:11:56
2023-12-05 21:54:03.576,2023-12-05 21:35:21.033,211.00,44.00,141.00,174.00,165.00,184.00,2023-12-05 21:35:17.526,1468,26.515655517578125,26782,34.50927734375,22616,2023-12-05 21:11:56
2023-12-05 21:54:03.770,2023-12-05 21:35:21.228,295.00,39.00,142.00,227.00,163.00,212.00,2023-12-05 21:35:17.526,1468,26.515655517578125,26782,34.50927734375,22616,2023-12-05 21:11:56
2023-12-05 21:54:03.963,2023-12-05 21:35:21.420,173.00,41.00,143.00,156.00,166.00,175.00,2023-12-05 21:35:17.526,1468,26.515655517578125,26782,34.50927734375,22616,2023-12-05 21:11:56
2023-12-05 21:54:04.157,2023-12-05 21:35:21.614,212.00,39.00,141.00,173.00,166.00,183.00,2023-12-05 21:35:17.526,1468,26.515655517578125,26782,34.50927734375,22616,2023-12-05 21:11:56
2023-12-05 21:54:04.350,2023-12-05 21:35:21.810,298.00,43.00,141.00,222.00,163.00,204.00,2023-12-05 21:35:17.526,1468,26.515655517578125,26782,34.50927734375,22616,2023-12-05 21:11:56
2023-12-05 21:54:04.544,2023-12-05 21:35:22.000,184.00,44.00,141.00,170.00,166.00,183.00,2023-12-05 21:35:17.526,1468,26.515655517578125,26782,34.50927734375,22616,2023-12-05 21:11:56
2023-12-05 21:54:04.737,2023-12-05 21:35:22.196,208.00,44.00,142.00,172.00,163.00,183.00,2023-12-05 21:35:17.526,1468,26.515655517578125,26782,34.50927734375,22616,2023-12-05 21:11:56
2023-12-05 21:54:04.930,2023-12-05 21:35:22.387,285.00,41.00,143.00,212.00,166.00,199.00,2023-12-05 21:35:17.526,1468,26.515655517578125,26782,34.50927734375,22616,2023-12-05 21:11:56
2023-12-05 21:54:05.123,2023-12-05 21:35:22.588,206.00,39.00,143.00,185.00,165.00,193.00,2023-12-05 21:35:22.537,1468,26.512985229492188,26781,34.51385498046875,22619,2023-12-05 21:11:56
2023-12-05 21:54:05.317,2023-12-05 21:35:22.778,203.00,41.00,143.00,167.00,164.00,180.00,2023-12-05 21:35:22.537,1468,26.512985229492188,26781,34.51385498046875,22619,2023-12-05 21:11:56
2023-12-05 21:54:05.510,2023-12-05 21:35:22.968,268.00,41.00,142.00,199.00,163.00,191.00,2023-12-05 21:35:22.537,1468,26.512985229492188,26781,34.51385498046875,22619,2023-12-05 21:11:56
2023-12-05 21:54:05.704,2023-12-05 21:35:23.164,230.00,44.00,142.00,199.00,163.00,199.00,2023-12-05 21:35:22.537,1468,26.512985229492188,26781,34.51385498046875,22619,2023-12-05 21:11:56
2023-12-05 21:54:05.897,2023-12-05 21:35:23.359,197.00,44.00,142.00,166.00,163.00,178.00,2023-12-05 21:35:22.537,1468,26.512985229492188,26781,34.51385498046875,22619,2023-12-05 21:11:56
2023-12-05 21:54:06.091,2023-12-05 21:35:23.550,247.00,39.00,144.00,185.00,166.00,183.00,2023-12-05 21:35:22.537,1468,26.512985229492188,26781,34.51385498046875,22619,2023-12-05 21:11:56
2023-12-05 21:54:06.284,2023-12-05 21:35:23.744,251.00,41.00,143.00,212.00,163.00,205.00,2023-12-05 21:35:22.537,1468,26.512985229492188,26781,34.51385498046875,22619,2023-12-05 21:11:56
2023-12-05 21:54:06.478,2023-12-05 21:35:23.941,193.00,39.00,142.00,163.00,161.00,175.00,2023-12-05 21:35:22.537,1468,26.512985229492188,26781,34.51385498046875,22619,2023-12-05 21:11:56
2023-12-05 21:54:06.672,2023-12-05 21:35:24.131,224.00,40.00,143.00,174.00,163.00,180.00,2023-12-05 21:35:22.537,1468,26.512985229492188,26781,34.51385498046875,22619,2023-12-05 21:11:56
2023-12-05 21:54:06.865,2023-12-05 21:35:24.326,272.00,44.00,143.00,221.00,165.00,209.00,2023-12-05 21:35:22.537,1468,26.512985229492188,26781,34.51385498046875,22619,2023-12-05 21:11:56
2023-12-05 21:54:07.059,2023-12-05 21:35:24.519,187.00,44.00,142.00,161.00,164.00,174.00,2023-12-05 21:35:22.537,1468,26.512985229492188,26781,34.51385498046875,22619,2023-12-05 21:11:56
