timestamp,currT,currRH,currPPM,Sensor,RS,R0,RL,curvCoeff,ppm1_log,RL1_log,RL_log,eq_1,eq_2,logPPMx,PPMx
2023-09-23 20:26:10.647757,25.0042724609375,52.64434814453125,1000.0,MQ4,9234.093637454984,9240.523074961971,0.9993042128183838,-9.591664620883714e-05,1000.0,0.9134918686555917,0.9993042128183838,-894.6553862606368,1000.0,105.34461373936324,105.34461373936324
2023-09-23 20:26:10.647990,25.0042724609375,52.64434814453125,100.0,MQ7,6255.31914893617,6905.907721896404,0.9057924607220817,-0.00021314810268630474,100.0,0.9134918686555917,0.9057924607220817,36.1223385827712,100.0,136.1223385827712,136.1223385827712
2023-09-23 20:26:10.648109,25.0042724609375,52.64434814453125,1000.0,MQ5,5162.650602409638,5318.318453000956,0.970729874119614,-0.0003882340441786265,200.0,0.6394443080589143,0.970729874119614,-853.3140537986287,200.0,-653.3140537986287,-653.3140537986287
2023-09-23 20:26:10.648219,25.0042724609375,52.64434814453125,1000.0,MQ3,1066.6666666666665,1029.5586464794992,1.0360426482882306,-0.47244094488188976,0.43,1.0,1.0360426482882306,-0.07629027221008802,0.43,0.35370972778991194,0.35370972778991194
2023-09-23 20:26:10.648320,25.0042724609375,52.64434814453125,100.0,MQ135,4273.19587628866,4166.425445861954,1.0256263868906494,-0.0021923804847734196,100.0,0.9134918686555917,1.0256263868906494,-51.147380217009506,100.0,48.852619782990494,48.852619782990494
2023-09-23 20:26:10.648444,25.0042724609375,52.64434814453125,1000.0,MQ2,4500.0,3304.5138421818788,1.3617736874204693,-0.0018999999999999996,100.0,1.63,1.3617736874204693,141.17174346291083,100.0,241.17174346291083,241.17174346291083
2023-09-23 20:26:10.661313,24.996261596679688,52.7008056640625,105.34461373936324,MQ4,9368.943847557268,9240.523074961971,1.0138975652734707,-8.765942133801241e-05,1000.0,0.8348516317905943,1.0138975652734707,-2042.5178577494835,1000.0,-1042.5178577494835,-1042.5178577494835
2023-09-23 20:26:10.661445,24.996261596679688,52.7008056640625,136.1223385827712,MQ7,6577.777777777778,6905.907721896404,0.9524856170495544,-0.000194798714084472,100.0,0.8348516317905943,0.9524856170495544,-603.87454717976,100.0,-503.87454717976004,-503.87454717976004
2023-09-23 20:26:10.661544,24.996261596679688,52.7008056640625,-653.3140537986287,MQ5,5162.650602409638,5318.318453000956,0.970729874119614,-0.0003548119435110027,200.0,0.5843961422534161,0.970729874119614,-1088.8408322540522,200.0,-888.8408322540522,-888.8408322540522
2023-09-23 20:26:10.661631,24.996261596679688,52.7008056640625,0.35370972778991194,MQ3,1066.6666666666665,1029.5586464794992,1.0360426482882306,-0.47244094488188976,0.43,1.0,1.0360426482882306,-0.07629027221008802,0.43,0.35370972778991194,0.35370972778991194
2023-09-23 20:26:10.661701,24.996261596679688,52.7008056640625,48.852619782990494,MQ135,4273.19587628866,4166.425445861954,1.0256263868906494,-0.0020036439162974262,100.0,0.8348516317905943,1.0256263868906494,-95.2139018057618,100.0,4.786098194238207,4.786098194238207
2023-09-23 20:26:10.661778,24.996261596679688,52.7008056640625,241.17174346291083,MQ2,4441.489361702128,3304.5138421818788,1.3440674101608652,-0.0018999999999999996,100.0,1.63,1.3440674101608652,150.49083675743935,100.0,250.49083675743935,250.49083675743935
2023-09-23 20:26:10.671303,24.996261596679688,52.7008056640625,-1042.5178577494835,MQ4,9368.943847557268,49071.624824437014,0.19092385632382114,-8.01130403640741e-05,1000.0,0.7629813368007057,0.19092385632382114,7140.62876501961,1000.0,8140.62876501961,8140.62876501961
2023-09-23 20:26:10.671455,24.996261596679688,52.7008056640625,-503.87454717976004,MQ7,7596.638655462184,6117.514427406744,1.2417851638287758,-0.00017802897858683133,100.0,0.7629813368007057,1.2417851638287758,-2689.471291857914,100.0,-2589.471291857914,-2589.471291857914
2023-09-23 20:26:10.671575,24.996261596679688,52.7008056640625,-888.8408322540522,MQ5,5162.650602409638,-1406.742152546486,-3.669933820540035,-0.00032426706814030003,200.0,0.534086935760494,-3.669933820540035,12964.686116326753,200.0,13164.686116326753,13164.686116326753
2023-09-23 20:26:10.671691,24.996261596679688,52.7008056640625,0.35370972778991194,MQ3,1066.6666666666665,1029.0071717282144,1.0365978935552054,-0.47244094488188976,0.43,1.0,1.0365978935552054,-0.07746554135851805,0.43,0.3525344586414819,0.3525344586414819
2023-09-23 20:26:10.671811,24.996261596679688,52.7008056640625,4.786098194238207,MQ135,4273.19587628866,6342.924935143865,0.6736948521355532,-0.0018311552083216942,100.0,0.7629813368007057,0.6736948521355532,48.75964869574656,100.0,148.75964869574656,148.75964869574656
2023-09-23 20:26:10.671934,24.996261596679688,52.7008056640625,250.49083675743935,MQ2,4412.6984126984125,8123.551785419604,0.5431981637168186,-0.0018999999999999996,100.0,1.63,0.5431981637168186,572.0009664648323,100.0,672.0009664648323,672.0009664648323
2023-09-23 20:26:10.682369,24.996261596679688,52.7008056640625,8140.62876501961,MQ4,9234.093637454984,20044.07957441253,0.4606893323873478,-7.321630850867409e-05,1000.0,0.6972981762730867,0.4606893323873478,3231.641265520882,1000.0,4231.641265520882,4231.641265520882
2023-09-23 20:26:10.682509,24.996261596679688,52.7008056640625,-2589.471291857914,MQ7,6522.058823529412,2227.4245416532644,2.928071726590807,-0.00016270290779705354,100.0,0.6972981762730867,2.928071726590807,-13710.717162475437,100.0,-13610.717162475437,-13610.717162475437
2023-09-23 20:26:10.682620,24.996261596679688,52.7008056640625,13164.686116326753,MQ5,5162.650602409638,-3691.8819725991325,-1.3983791033208641,-0.00029635172491606195,200.0,0.48810872339116074,-1.3983791033208641,6365.705572479289,200.0,6565.705572479289,6565.705572479289
2023-09-23 20:26:10.682730,24.996261596679688,52.7008056640625,0.3525344586414819,MQ3,1066.6666666666665,1028.7314343525723,1.0368757394275296,-0.47244094488188976,0.43,1.0,1.0368757394275296,-0.07805364845493774,0.43,0.35194635154506226,0.35194635154506226
2023-09-23 20:26:10.682856,24.996261596679688,52.7008056640625,148.75964869574656,MQ135,4273.19587628866,46651.15984167064,0.0915989203867912,-0.0016735156230554082,100.0,0.6972981762730867,0.0915989203867912,361.9322386608168,100.0,461.9322386608168,461.9322386608168
2023-09-23 20:26:10.683014,24.996261596679688,52.7008056640625,672.0009664648323,MQ2,4500.0,10251.92896577403,0.43894178500682246,-0.0018999999999999996,100.0,1.63,0.43894178500682246,626.8727447332514,100.0,726.8727447332514,726.8727447332514
2023-09-23 20:26:10.692720,24.996261596679688,52.7008056640625,4231.641265520882,MQ4,9368.943847557268,10588.987631082984,0.8847818293842943,-6.691329909932194e-05,1000.0,0.6372695152316377,0.8847818293842943,-3699.0003106148556,1000.0,-2699.0003106148556,-2699.0003106148556
2023-09-23 20:26:10.692844,24.996261596679688,52.7008056640625,-13610.717162475437,MQ7,7669.491525423728,974.8291676812556,7.867523643826234,-0.00014869622022071547,100.0,0.6372695152316377,7.867523643826234,-48624.330314936415,100.0,-48524.330314936415,-48524.330314936415
2023-09-23 20:26:10.692917,24.996261596679688,52.7008056640625,6565.705572479289,MQ5,5162.650602409638,-1644.1655327248495,-3.139982258266696,-0.00027083954397344614,200.0,0.4460886606621465,-3.139982258266696,13240.573611660011,200.0,13440.573611660011,13440.573611660011
2023-09-23 20:26:10.692996,24.996261596679688,52.7008056640625,0.35194635154506226,MQ3,1066.6666666666665,1028.5935656647512,1.0370147182257647,-0.47244094488188976,0.43,1.0,1.0370147182257647,-0.07834782024453538,0.43,0.3516521797554646,0.3516521797554646
2023-09-23 20:26:10.693064,24.996261596679688,52.7008056640625,461.9322386608168,MQ135,4273.19587628866,24724.468012550395,0.1728326722386723,-0.0015294468365559298,100.0,0.6372695152316377,0.1728326722386723,303.663280012271,100.0,403.663280012271,403.663280012271
2023-09-23 20:26:10.693143,24.996261596679688,52.7008056640625,726.8727447332514,MQ2,4441.489361702128,7479.016900178027,0.5938600515258101,-0.0018999999999999996,100.0,1.63,0.5938600515258101,545.3368149864158,100.0,645.3368149864158,645.3368149864158
2023-09-23 20:26:10.702712,24.996261596679688,52.7008056640625,-2699.0003106148556,MQ4,9368.943847557268,6401.088491656148,1.4636485434890854,-6.115290005128945e-05,1000.0,0.5824085719170424,1.4636485434890854,-14410.436313452665,1000.0,-13410.436313452665,-13410.436313452665
2023-09-23 20:26:10.702866,24.996261596679688,52.7008056640625,-48524.330314936415,MQ7,6055.172413793102,456.3431450989842,13.268901875319482,-0.00013589533344730988,100.0,0.5824085719170424,13.268901875319482,-93354.88556949838,100.0,-93254.88556949838,-93254.88556949838
2023-09-23 20:26:10.702977,24.996261596679688,52.7008056640625,13440.573611660011,MQ5,5162.650602409638,-417.5092619663767,-12.365355868022402,-0.00024752364306474315,200.0,0.4076860003419298,-12.365355868022402,51603.320435225534,200.0,51803.320435225534,51803.320435225534
2023-09-23 20:26:10.703087,24.996261596679688,52.7008056640625,0.3516521797554646,MQ3,1066.6666666666665,1028.5246313208404,1.0370842215969527,-0.47244094488188976,0.43,1.0,1.0370842215969527,-0.07849493571354985,0.43,0.3515050642864501,0.3515050642864501
2023-09-23 20:26:10.703188,24.996261596679688,52.7008056640625,403.663280012271,MQ135,4273.19587628866,12812.728870395296,0.33351176939068594,-0.0013977805726009017,100.0,0.5824085719170424,0.33351176939068594,178.06571890123286,100.0,278.06571890123286,278.06571890123286
2023-09-23 20:26:10.703307,24.996261596679688,52.7008056640625,645.3368149864158,MQ2,4412.6984126984125,5886.642836680259,0.7496120514060151,-0.0018999999999999996,100.0,1.63,0.7496120514060151,463.3620782073605,100.0,563.3620782073606,563.3620782073606
2023-09-23 20:26:10.713992,24.996261596679688,52.7008056640625,-13410.436313452665,MQ4,9368.943847557268,1465.5641951641553,6.392721573351394,-5.588839939175696e-05,1000.0,0.5322704703976855,6.392721573351394,-104859.88446142676,1000.0,-103859.88446142676,-103859.88446142676
2023-09-23 20:26:10.714121,24.996261596679688,52.7008056640625,-93254.88556949838,MQ7,6104.166666666666,221.2907118781408,27.584378100912236,-0.00012419644309279328,100.0,0.5322704703976855,27.584378100912236,-217817.08845157982,100.0,-217717.08845157982,-217717.08845157982
2023-09-23 20:26:10.714197,24.996261596679688,52.7008056640625,51803.320435225534,MQ5,5162.650602409638,-11.120914667227254,-464.22895570125144,-0.00022621494991901647,200.0,0.37258932927837995,-464.22895570125144,2053805.6622555414,200.0,2054005.6622555414,2054005.6622555414
2023-09-23 20:26:10.714270,24.996261596679688,52.7008056640625,0.3515050642864501,MQ3,1066.6666666666665,1028.490164148885,1.0371189767763838,-0.47244094488188976,0.43,1.0,1.0371189767763838,-0.07856850084334563,0.43,0.3514314991566544,0.3514314991566544
2023-09-23 20:26:10.714337,24.996261596679688,52.7008056640625,278.06571890123286,MQ135,4273.19587628866,6921.888416179697,0.6173453860221437,-0.0012774491289544454,100.0,0.5322704703976855,0.6173453860221437,-66.5974978542508,100.0,33.402502145749196,33.402502145749196
2023-09-23 20:26:10.714412,24.996261596679688,52.7008056640625,563.3620782073606,MQ2,4500.0,5346.061486657993,0.8417411605217255,-0.0018999999999999996,100.0,1.63,0.8417411605217255,414.87307340961814,100.0,514.8730734096182,514.8730734096182
2023-09-23 20:26:10.723787,24.996261596679688,52.7008056640625,-103859.88446142676,MQ4,9368.943847557268,383.59795575404195,24.42386281527661,-5.1077106465152496e-05,1000.0,0.4864486330014524,24.42386281527661,-468652.51066261024,1000.0,-467652.51066261024,-467652.51066261024
2023-09-23 20:26:10.723982,24.996261596679688,52.7008056640625,-217717.08845157982,MQ7,6413.043478260869,107.0359927047101,59.91483160204917,-0.00011350468103367224,100.0,0.4864486330014524,59.91483160204917,-523576.49418368685,100.0,-523476.49418368685,-523476.49418368685
2023-09-23 20:26:10.724103,24.996261596679688,52.7008056640625,2054005.6622555414,MQ5,5162.650602409638,45.716381486246135,112.92780475118819,-0.0002067406690256174,200.0,0.3405140431010168,112.92780475118819,-544582.2113216456,200.0,-544382.2113216456,-544382.2113216456
2023-09-23 20:26:10.724217,24.996261596679688,52.7008056640625,0.3514314991566544,MQ3,1066.6666666666665,1028.4729305629075,1.0371363552396606,-0.47244094488188976,0.43,1.0,1.0371363552396606,-0.07860528525728168,0.43,0.35139471474271833,0.35139471474271833
2023-09-23 20:26:10.724335,24.996261596679688,52.7008056640625,33.402502145749196,MQ135,4273.19587628866,4209.321612936767,1.0151744792214459,-0.0011674767192034858,100.0,0.4864486330014524,1.0151744792214459,-452.87913456699863,100.0,-352.87913456699863,-352.87913456699863
2023-09-23 20:26:10.724439,24.996261596679688,52.7008056640625,514.8730734096182,MQ2,4441.489361702128,5479.846394807666,0.8105134782446793,-0.0018999999999999996,100.0,1.63,0.8105134782446793,431.3086956606951,100.0,531.3086956606951,531.3086956606951
2023-09-23 20:26:10.734098,24.996261596679688,52.7008056640625,-467652.51066261024,MQ4,9368.943847557268,146.7121599979616,63.85935458715514,-4.668000574797831e-05,1000.0,0.44457148331407925,63.85935458715514,-1358499.8992119343,1000.0,-1357499.8992119343,-1357499.8992119343
2023-09-23 20:26:10.734563,24.996261596679688,52.7008056640625,-523476.49418368685,MQ7,6055.172413793102,51.89376657882018,116.6840029735758,-0.0001037333461066185,100.0,0.44457148331407925,116.6840029735758,-1120559.934225869,100.0,-1120459.934225869,-1120459.934225869
2023-09-23 20:26:10.735065,24.996261596679688,52.7008056640625,-544382.2113216456,MQ5,5162.650602409638,24.15142501267891,213.7617386841303,-0.00018894288040848374,200.0,0.31120003831985554,213.7617386841303,-1129709.3501715574,200.0,-1129509.3501715574,-1129509.3501715574
2023-09-23 20:26:10.735509,24.996261596679688,52.7008056640625,0.35139471474271833,MQ3,1066.6666666666665,1028.4643137699186,1.0371450446897026,-0.47244094488188976,0.43,1.0,1.0371450446897026,-0.07862367792653714,0.43,0.35137632207346287,0.35137632207346287
2023-09-23 20:26:10.735922,24.996261596679688,52.7008056640625,-352.87913456699863,MQ135,4273.19587628866,8334.676156222058,0.5127008891759526,-0.0010669715599537898,100.0,0.44457148331407925,0.5127008891759526,-63.853066397406124,100.0,36.146933602593876,36.146933602593876
2023-09-23 20:26:10.736407,24.996261596679688,52.7008056640625,531.3086956606951,MQ2,4384.21052631579,5771.1430173828085,0.7596780244590114,-0.0018999999999999996,100.0,1.63,0.7596780244590114,458.0641976531519,100.0,558.064197653152,558.064197653152
2023-09-23 20:26:10.747797,24.996261596679688,52.7008056640625,-1357499.8992119343,MQ4,9368.943847557268,63.34285096912351,147.9084648735524,-4.266144046585592e-05,1000.0,0.40629943300815174,147.9084648735524,-3457505.5091868644,1000.0,-3456505.5091868644,-3456505.5091868644
2023-09-23 20:26:10.748084,24.996261596679688,52.7008056640625,-1120459.934225869,MQ7,5912.162162162162,25.309053014741547,233.59871105088584,-9.480320103523541e-05,100.0,0.40629943300815174,233.59871105088584,-2459752.5091078654,100.0,-2459652.5091078654,-2459652.5091078654
2023-09-23 20:26:10.748278,24.996261596679688,52.7008056640625,-1129509.3501715574,MQ5,5162.650602409638,7.196217076388423,717.4117383630437,-0.00017267725902846454,200.0,0.2844096031057063,717.4117383630437,-4152992.3094373704,200.0,-4152792.3094373704,-4152792.3094373704
2023-09-23 20:26:10.748463,24.996261596679688,52.7008056640625,0.35137632207346287,MQ3,1066.6666666666665,1028.4600053734243,1.0371493894693258,-0.47244094488188976,0.43,1.0,1.0371493894693258,-0.07863287437673956,0.43,0.35136712562326045,0.35136712562326045
2023-09-23 20:26:10.748638,24.996261596679688,52.7008056640625,36.146933602593876,MQ135,4273.19587628866,3577.623128419983,1.1944231471289344,-0.0009751186392195632,100.0,0.40629943300815174,1.1944231471289344,-808.2336675992144,100.0,-708.2336675992144,-708.2336675992144
2023-09-23 20:26:10.748834,24.996261596679688,52.7008056640625,558.064197653152,MQ2,4500.0,5785.14060405853,0.7778549058674654,-0.0018999999999999996,100.0,1.63,0.7778549058674654,448.4974179644919,100.0,548.4974179644919,548.4974179644919
2023-09-23 20:26:10.759271,24.996261596679688,52.7008056640625,-3456505.5091868644,MQ4,9368.943847557268,28.22191385043866,331.97407862584214,-3.8988823447190616e-05,1000.0,0.3713221280684822,331.97407862584214,-8505072.15091836,1000.0,-8504072.15091836,-8504072.15091836
2023-09-23 20:26:10.759562,24.996261596679688,52.7008056640625,-2459652.5091078654,MQ7,6869.230769230769,12.363571519414494,555.602461509122,-8.664182988264584e-05,100.0,0.3713221280684822,555.602461509122,-6408349.640503899,100.0,-6408249.640503899,-6408249.640503899
2023-09-23 20:26:10.759778,24.996261596679688,52.7008056640625,-4152792.3094373704,MQ5,5162.650602409638,1.2463701378992966,4142.148825156437,-0.000157811904429105,200.0,0.2599254896479376,4142.148825156437,-26245731.680701442,200.0,-26245531.680701442,-26245531.680701442
2023-09-23 20:26:10.759969,24.996261596679688,52.7008056640625,0.35136712562326045,MQ3,1066.6666666666665,1028.457851175177,1.0371515618727882,-0.47244094488188976,0.43,1.0,1.0371515618727882,-0.07863747263073509,0.43,0.3513625273692649,0.3513625273692649
2023-09-23 20:26:10.760143,24.996261596679688,52.7008056640625,-708.2336675992144,MQ135,4273.19587628866,7545.817217194746,0.5662999451605156,-0.000891173107364357,100.0,0.3713221280684822,0.5662999451605156,-218.78781516273534,100.0,-118.78781516273534,-118.78781516273534
2023-09-23 20:26:10.760337,24.996261596679688,52.7008056640625,548.4974179644919,MQ2,4441.489361702128,5726.031945352155,0.7756661863032923,-0.0018999999999999996,100.0,1.63,0.7756661863032923,449.64937562984613,100.0,549.6493756298462,549.6493756298462
2023-09-23 20:26:10.770176,24.996261596679688,52.7008056640625,-8504072.15091836,MQ4,9368.943847557268,12.756203784162109,734.4617572815506,-3.563237286872289e-05,1000.0,0.3393559320830752,734.4617572815506,-20602680.715486668,1000.0,-20601680.715486668,-20601680.715486668
