TS|(Overall),TS|(Rpi),CH4|MQ4|Description for MQ4,CO|MQ7|Description for MQ7,Gen|MQ5|Description for MQ5,Alcohol|MQ3|Description for MQ3,NH3|MQ135|Description for MQ135,Comb|MQ2|Description for MQ2,SCDtime|SCD41|descriptionSCD41,CO2|SCD41|descriptionSCD41,C|SCD41|descriptionSCD41,ticksC|SCD41|description SCD41,RH|SCD41|description SCD41,ticksRH|SCD41|description SCD41,Session
2023-12-06 01:07:32.849,2023-12-06 00:31:55.319,277.00,44.00,135.00,216.00,182.00,219.00,2023-12-06 00:31:50.541,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:07:33.042,2023-12-06 00:31:55.509,194.00,43.00,136.00,158.00,178.00,184.00,2023-12-06 00:31:50.541,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:07:33.236,2023-12-06 00:31:55.749,219.00,44.00,138.00,169.00,182.00,193.00,2023-12-06 00:31:55.551,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:07:33.429,2023-12-06 00:31:55.921,284.00,44.00,135.00,218.00,182.00,220.00,2023-12-06 00:31:55.551,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:07:33.622,2023-12-06 00:31:56.097,189.00,46.00,133.00,156.00,182.00,183.00,2023-12-06 00:31:55.551,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:07:33.815,2023-12-06 00:31:56.291,219.00,44.00,138.00,171.00,177.00,194.00,2023-12-06 00:31:55.551,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:07:51.422,2023-12-06 00:32:13.989,287.00,41.00,136.00,218.00,179.00,220.00,2023-12-06 00:32:00.561,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:07:51.616,2023-12-06 00:32:14.189,187.00,46.00,135.00,156.00,182.00,181.00,2023-12-06 00:32:05.570,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:07:51.808,2023-12-06 00:32:14.349,219.00,44.00,138.00,170.00,180.00,195.00,2023-12-06 00:32:10.580,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:07:52.195,2023-12-06 00:32:14.828,183.00,44.00,136.00,154.00,177.00,181.00,2023-12-06 00:32:10.580,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:07:52.389,2023-12-06 00:32:15.014,217.00,45.00,137.00,170.00,180.00,194.00,2023-12-06 00:32:10.580,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:07:52.582,2023-12-06 00:32:15.242,297.00,43.00,135.00,221.00,179.00,221.00,2023-12-06 00:32:10.580,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:07:52.776,2023-12-06 00:32:15.437,177.00,45.00,137.00,155.00,181.00,187.00,2023-12-06 00:32:10.580,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:07:52.969,2023-12-06 00:32:15.609,218.00,43.00,135.00,171.00,179.00,194.00,2023-12-06 00:32:15.598,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:07:53.163,2023-12-06 00:32:15.772,297.00,44.00,137.00,214.00,179.00,213.00,2023-12-06 00:32:15.598,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:07:53.356,2023-12-06 00:32:15.966,191.00,46.00,133.00,168.00,182.00,195.00,2023-12-06 00:32:15.598,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:07:53.550,2023-12-06 00:32:16.164,213.00,45.00,138.00,167.00,179.00,192.00,2023-12-06 00:32:15.598,0,0,0,0,0,2023-12-05 23:08:47
2023-12-06 01:07:53.744,2023-12-06 00:32:16.383,283.00,43.00,136.00,203.00,177.00,207.00,2023-12-06 00:32:15.598,0,0,0,0,0,2023-12-05 23:08:47
